Time_Hours,Active_Links,Data_Rate_Tbps,Interplanetary_Links,Success_Rate_Pct,Nav_Assisted_Pct,Traffic_Scheduled
1992.0,214,0.21358127629883533,166,29.72222222222222,23.364485981308412,8
2016.0,214,0.21390297130672511,166,29.72222222222222,23.364485981308412,8
2040.0,214,0.21267755642613403,166,29.72222222222222,23.364485981308412,8
2064.0,214,0.21433133999948428,166,29.72222222222222,23.364485981308412,8
2088.0,214,0.21272585037249217,166,29.72222222222222,23.364485981308412,8
2112.0,214,0.21468160604739175,166,29.72222222222222,23.364485981308412,8
2136.0,214,0.21276562730871829,166,29.72222222222222,23.364485981308412,8
2160.0,214,0.21482665798602266,166,29.72222222222222,23.364485981308412,8
2184.0,214,0.21329227896008715,166,29.72222222222222,23.364485981308412,8
2208.0,214,0.2154936604797275,166,29.72222222222222,23.364485981308412,8
2232.0,214,0.21280836827324603,166,29.72222222222222,23.364485981308412,8
2256.0,214,0.21369974332870578,166,29.72222222222222,23.364485981308412,8
2280.0,214,0.213952440578995,166,29.72222222222222,23.364485981308412,8
2304.0,214,0.21332256520173298,166,29.72222222222222,23.364485981308412,8
2328.0,214,0.2140487335639879,166,29.72222222222222,23.364485981308412,8
2352.0,214,0.214205097993912,174,29.72222222222222,23.364485981308412,8
2376.0,214,0.213399410106374,182,29.72222222222222,23.364485981308412,8
2400.0,214,0.2137335113153264,182,29.72222222222222,23.364485981308412,8
2424.0,214,0.21515505085797765,182,29.72222222222222,23.364485981308412,8
2448.0,214,0.2141323966165623,182,29.72222222222222,23.364485981308412,8
2472.0,214,0.21420988885453562,182,29.72222222222222,23.364485981308412,8
2496.0,214,0.21445814145464215,182,29.72222222222222,23.364485981308412,8
2520.0,214,0.2140677117751827,182,29.72222222222222,23.364485981308412,8
2544.0,214,0.21426438261950992,182,29.72222222222222,23.364485981308412,8
2568.0,214,0.21533734902941107,182,29.72222222222222,23.364485981308412,8
2592.0,214,0.2139534696435114,182,29.72222222222222,23.364485981308412,8
2616.0,214,0.21468535849191492,182,29.72222222222222,23.364485981308412,8
2640.0,214,0.2140739296657474,182,29.72222222222222,23.364485981308412,8
2664.0,214,0.2133546738667384,182,29.72222222222222,23.364485981308412,8
2688.0,214,0.21226071513325084,182,29.72222222222222,23.364485981308412,8
2712.0,214,0.21347139286275005,182,29.72222222222222,23.364485981308412,8
2736.0,214,0.21462641687010345,166,29.72222222222222,23.364485981308412,8
2760.0,214,0.2147380588200935,166,29.72222222222222,23.364485981308412,8
2784.0,214,0.21480893098030773,166,29.72222222222222,23.364485981308412,8
2808.0,214,0.2154595865848028,166,29.72222222222222,23.364485981308412,8
2832.0,214,0.21424438520645778,166,29.72222222222222,23.364485981308412,8
2856.0,214,0.2152047916598529,166,29.72222222222222,23.364485981308412,8
2880.0,214,0.2135207664433676,166,29.72222222222222,23.364485981308412,8
2904.0,214,0.2132699443353724,166,29.72222222222222,23.364485981308412,8
2928.0,214,0.21425256948395272,166,29.72222222222222,23.364485981308412,8
2952.0,214,0.21250700419957916,166,29.72222222222222,23.364485981308412,8
2976.0,214,0.21354589513990607,166,29.72222222222222,23.364485981308412,8
3000.0,214,0.2134154709964966,166,29.72222222222222,23.364485981308412,8
3024.0,214,0.2140922408852665,166,29.72222222222222,23.364485981308412,8
3048.0,214,0.2140113270534519,166,29.72222222222222,23.364485981308412,8
3072.0,214,0.21451457685463662,166,29.72222222222222,23.364485981308412,8
3096.0,214,0.2128837887246958,166,29.72222222222222,23.364485981308412,8
3120.0,214,0.21327757015751683,166,29.72222222222222,23.364485981308412,8
3144.0,214,0.2140339462200678,166,29.72222222222222,23.364485981308412,8
3168.0,214,0.2131072600117865,162,29.72222222222222,23.364485981308412,8
3192.0,214,0.21333534398870205,162,29.72222222222222,23.364485981308412,8
3216.0,214,0.21399991950456596,162,29.72222222222222,23.364485981308412,8
3240.0,214,0.21471520595073418,162,29.72222222222222,23.364485981308412,8
3264.0,214,0.21397334567703769,154,29.72222222222222,23.364485981308412,8
3288.0,214,0.21290112488777035,149,29.72222222222222,23.364485981308412,8
3312.0,214,0.214322411591306,143,29.72222222222222,23.364485981308412,8
3336.0,214,0.21471231420297515,143,29.72222222222222,23.364485981308412,8
3360.0,214,0.2133534532574959,133,29.72222222222222,23.364485981308412,8
3384.0,214,0.21339928624040683,131,29.72222222222222,23.364485981308412,8
3408.0,214,0.21468168547523706,100,29.72222222222222,23.364485981308412,8
3432.0,214,0.21433212675372904,100,29.72222222222222,23.364485981308412,8
3456.0,214,0.2136291259674435,98,29.72222222222222,23.364485981308412,8
3480.0,214,0.21512048182827215,98,29.72222222222222,23.364485981308412,8
3504.0,214,0.21391063034400648,98,29.72222222222222,23.364485981308412,8
3528.0,214,0.21430617061716153,98,29.72222222222222,23.364485981308412,8
3552.0,214,0.21426487866521185,98,29.72222222222222,23.364485981308412,8
3576.0,214,0.21530776671450388,98,29.72222222222222,23.364485981308412,8
3600.0,215,0.21565388974924973,98,29.86111111111111,23.72093023255814,8
3624.0,215,0.2155197954332043,98,29.86111111111111,23.72093023255814,8
3648.0,215,0.2142854664583438,96,29.86111111111111,23.72093023255814,8
3672.0,215,0.2162142412717468,96,29.86111111111111,23.72093023255814,8
3696.0,215,0.21470558586404734,96,29.86111111111111,23.72093023255814,8
3720.0,215,0.21507629754012242,96,29.86111111111111,23.72093023255814,8
3744.0,215,0.2141636293981425,96,29.86111111111111,23.72093023255814,8
3768.0,215,0.21555478589661412,96,29.86111111111111,23.72093023255814,8
3792.0,215,0.21520708571347189,96,29.86111111111111,23.72093023255814,8
3816.0,215,0.21492233855961193,96,29.86111111111111,23.72093023255814,8
3840.0,215,0.2153213546831219,96,29.86111111111111,23.72093023255814,8
3864.0,215,0.2154281946689642,96,29.86111111111111,23.72093023255814,8
3888.0,215,0.21400444854802944,96,29.86111111111111,23.72093023255814,8
3912.0,215,0.21485167359501586,96,29.86111111111111,23.72093023255814,8
3936.0,215,0.21477846678541618,96,29.86111111111111,23.72093023255814,8
3960.0,215,0.21482976578900773,96,29.86111111111111,23.72093023255814,8
3984.0,215,0.21426726673394458,96,29.86111111111111,23.72093023255814,8
4008.0,215,0.21573165822370602,96,29.86111111111111,23.72093023255814,8
4032.0,215,0.21424484105049474,96,29.86111111111111,23.72093023255814,8
4056.0,215,0.21326590227971085,96,29.86111111111111,23.72093023255814,8
4080.0,215,0.21553412171048822,80,29.86111111111111,23.72093023255814,8
4104.0,215,0.21609260410036532,80,29.86111111111111,23.72093023255814,8
4128.0,215,0.2146636234729749,82,29.86111111111111,23.72093023255814,8
4152.0,215,0.21569224692587438,82,29.86111111111111,23.72093023255814,8
4176.0,215,0.21477245175816542,82,29.86111111111111,23.72093023255814,8
4200.0,215,0.21277724366645556,82,29.86111111111111,23.72093023255814,8
4224.0,215,0.2151872752720562,86,29.86111111111111,23.72093023255814,8
4248.0,215,0.21363702893675385,86,29.86111111111111,23.72093023255814,8
4272.0,215,0.21492827771767667,86,29.86111111111111,23.72093023255814,8
4296.0,215,0.21625233287476922,90,29.86111111111111,23.72093023255814,8
4320.0,215,0.21577246632565114,90,29.86111111111111,23.72093023255814,8
4344.0,215,0.21438926120175858,92,29.86111111111111,23.72093023255814,8
4368.0,215,0.21586904089409142,94,29.86111111111111,23.72093023255814,8
4392.0,215,0.21536045350936486,94,29.86111111111111,23.72093023255814,8
4416.0,215,0.2151450980958503,96,29.86111111111111,23.72093023255814,8
4440.0,215,0.2149467153813805,96,29.86111111111111,23.72093023255814,8
4464.0,215,0.21578284652077026,96,29.86111111111111,23.72093023255814,8
4488.0,215,0.21463466576453202,96,29.86111111111111,23.72093023255814,8
4512.0,215,0.21484527654625096,96,29.86111111111111,23.72093023255814,8
4536.0,215,0.21589669131976552,96,29.86111111111111,23.72093023255814,8
4560.0,215,0.21415548514206026,100,29.86111111111111,23.72093023255814,8
4584.0,215,0.21523054640987788,100,29.86111111111111,23.72093023255814,8
4608.0,215,0.21486808626851114,100,29.86111111111111,23.72093023255814,8
4632.0,215,0.21549925842897888,100,29.86111111111111,23.72093023255814,8
4656.0,215,0.21561147583618234,100,29.86111111111111,23.72093023255814,8
4680.0,215,0.21447622138462527,100,29.86111111111111,23.72093023255814,8
4704.0,215,0.2148201918546064,100,29.86111111111111,23.72093023255814,8
4728.0,215,0.2139006148357235,100,29.86111111111111,23.72093023255814,8
4752.0,215,0.2152282608208015,100,29.86111111111111,23.72093023255814,8
4776.0,215,0.21589949864618244,100,29.86111111111111,23.72093023255814,8
4800.0,215,0.2148887381682732,100,29.86111111111111,23.72093023255814,8
4824.0,215,0.21519812635969957,100,29.86111111111111,23.72093023255814,8
4848.0,215,0.21639174028473293,100,29.86111111111111,23.72093023255814,8
4872.0,215,0.2150244072603195,100,29.86111111111111,23.72093023255814,8
4896.0,215,0.21561543065168323,100,29.86111111111111,23.72093023255814,8
4920.0,215,0.21451893411945053,100,29.86111111111111,23.72093023255814,8
4944.0,215,0.2154640123048197,100,29.86111111111111,23.72093023255814,8
4968.0,215,0.21510952748712775,100,29.86111111111111,23.72093023255814,8
4992.0,215,0.21383609452350866,100,29.86111111111111,23.72093023255814,8
5016.0,215,0.21633166700261677,100,29.86111111111111,23.72093023255814,8
5040.0,215,0.21600329853410136,100,29.86111111111111,23.72093023255814,8
5064.0,215,0.2173557804072637,100,29.86111111111111,23.72093023255814,8
5088.0,215,0.21474209520643622,100,29.86111111111111,23.72093023255814,8
5112.0,215,0.21562558531495932,100,29.86111111111111,23.72093023255814,8
5136.0,215,0.21536912364907668,100,29.86111111111111,23.72093023255814,8
5160.0,215,0.21478711944982307,100,29.86111111111111,23.72093023255814,8
5184.0,215,0.21465855897732428,100,29.86111111111111,23.72093023255814,8
5208.0,215,0.21445261234049698,100,29.86111111111111,23.72093023255814,8
5232.0,215,0.21570697687257043,100,29.86111111111111,23.72093023255814,8
5256.0,215,0.2144317090680482,100,29.86111111111111,23.72093023255814,8
5280.0,215,0.21446587761221633,100,29.86111111111111,23.72093023255814,8
5304.0,215,0.2140915739804336,100,29.86111111111111,23.72093023255814,8
5328.0,215,0.2147458712647881,100,29.86111111111111,23.72093023255814,8
5352.0,215,0.2130306854923147,100,29.86111111111111,23.72093023255814,8
5376.0,215,0.21589348494008756,100,29.86111111111111,23.72093023255814,8
5400.0,215,0.2151388216506367,100,29.86111111111111,23.72093023255814,8
5424.0,215,0.21595842979144445,100,29.86111111111111,23.72093023255814,8
5448.0,215,0.21490307926289745,100,29.86111111111111,23.72093023255814,8
5472.0,215,0.21497108223766367,100,29.86111111111111,23.72093023255814,8
5496.0,215,0.2150317289389566,100,29.86111111111111,23.72093023255814,8
5520.0,215,0.2144078545455022,100,29.86111111111111,23.72093023255814,8
5544.0,215,0.21590296812863294,100,29.86111111111111,23.72093023255814,8
5568.0,215,0.2155426544037331,100,29.86111111111111,23.72093023255814,8
5592.0,215,0.21388220882584,100,29.86111111111111,23.72093023255814,8
5616.0,215,0.21538597606875343,100,29.86111111111111,23.72093023255814,8
5640.0,215,0.2151228784395048,100,29.86111111111111,23.72093023255814,8
5664.0,215,0.21569934502652957,100,29.86111111111111,23.72093023255814,8
5688.0,215,0.2149560376043153,100,29.86111111111111,23.72093023255814,8
5712.0,215,0.21651393844296776,100,29.86111111111111,23.72093023255814,8
5736.0,215,0.21468418066979203,100,29.86111111111111,23.72093023255814,8
5760.0,215,0.21603243464794264,100,29.86111111111111,23.72093023255814,8
5784.0,215,0.21557353402782684,100,29.86111111111111,23.72093023255814,8
5808.0,215,0.21483467588746408,100,29.86111111111111,23.72093023255814,8
5832.0,215,0.2145573280855196,100,29.86111111111111,23.72093023255814,8
5856.0,215,0.21459643110978094,100,29.86111111111111,23.72093023255814,8
5880.0,215,0.2136111496894894,100,29.86111111111111,23.72093023255814,8
5904.0,215,0.2158070542776564,100,29.86111111111111,23.72093023255814,8
5928.0,215,0.21521888730485986,100,29.86111111111111,23.72093023255814,8
5952.0,215,0.21467232855756238,100,29.86111111111111,23.72093023255814,8
5976.0,215,0.2149675093146733,100,29.86111111111111,23.72093023255814,8
6000.0,215,0.21457831569184052,100,29.86111111111111,23.72093023255814,8
6024.0,215,0.21505482977817506,100,29.86111111111111,23.72093023255814,8
6048.0,215,0.21603254703177283,100,29.86111111111111,23.72093023255814,8
6072.0,215,0.2143707853017169,100,29.86111111111111,23.72093023255814,8
6096.0,215,0.21425847401760958,100,29.86111111111111,23.72093023255814,8
6120.0,215,0.21418897210912835,100,29.86111111111111,23.72093023255814,8
6144.0,215,0.2144787240666774,100,29.86111111111111,23.72093023255814,8
6168.0,215,0.2142357498748577,100,29.86111111111111,23.72093023255814,8
6192.0,215,0.2142866752387113,100,29.86111111111111,23.72093023255814,8
6216.0,215,0.2153437027090073,100,29.86111111111111,23.72093023255814,8
6240.0,215,0.21212307282041723,100,29.86111111111111,23.72093023255814,8
6264.0,215,0.21384961454764315,100,29.86111111111111,23.72093023255814,8
6288.0,215,0.21534505820879257,100,29.86111111111111,23.72093023255814,8
6312.0,215,0.21477081675372733,100,29.86111111111111,23.72093023255814,8
6336.0,215,0.21438272500748654,100,29.86111111111111,23.72093023255814,8
6360.0,215,0.21497055088388686,100,29.86111111111111,23.72093023255814,8
6384.0,215,0.214614546935197,100,29.86111111111111,23.72093023255814,8
6408.0,215,0.21568463364839305,100,29.86111111111111,23.72093023255814,8
6432.0,215,0.21678895345540347,100,29.86111111111111,23.72093023255814,8
6456.0,215,0.2162190285432123,100,29.86111111111111,23.72093023255814,8
6480.0,215,0.2144951547656432,100,29.86111111111111,23.72093023255814,8
6504.0,215,0.21545149824017523,100,29.86111111111111,23.72093023255814,8
6528.0,215,0.21498806437751128,100,29.86111111111111,23.72093023255814,8
6552.0,215,0.21467127972119732,96,29.86111111111111,23.72093023255814,8
6576.0,215,0.21514869213891216,96,29.86111111111111,23.72093023255814,8
6600.0,215,0.21469073800756902,96,29.86111111111111,23.72093023255814,8
6624.0,215,0.21548120499927023,96,29.86111111111111,23.72093023255814,8
6648.0,215,0.21545594750156521,96,29.86111111111111,23.72093023255814,8
6672.0,215,0.2136434124089835,96,29.86111111111111,23.72093023255814,8
6696.0,215,0.21504775572112028,94,29.86111111111111,23.72093023255814,8
6720.0,215,0.2148647241010711,94,29.86111111111111,23.72093023255814,8
6744.0,215,0.2145213700465428,90,29.86111111111111,23.72093023255814,8
6768.0,215,0.216670993871109,90,29.86111111111111,23.72093023255814,8
6792.0,215,0.21294786888815748,90,29.86111111111111,23.72093023255814,8
6816.0,215,0.2156856028319585,86,29.86111111111111,23.72093023255814,8
6840.0,215,0.21596168539744204,86,29.86111111111111,23.72093023255814,8
6864.0,215,0.21490048686106142,84,29.86111111111111,23.72093023255814,8
6888.0,215,0.21614175274207942,82,29.86111111111111,23.72093023255814,8
6912.0,215,0.21397339846547558,82,29.86111111111111,23.72093023255814,8
6936.0,215,0.21459507863479174,82,29.86111111111111,23.72093023255814,8
6960.0,215,0.21571817252610154,80,29.86111111111111,23.72093023255814,8
6984.0,215,0.21464544993721266,80,29.86111111111111,23.72093023255814,8
7008.0,215,0.21612391060242675,80,29.86111111111111,23.72093023255814,8
7032.0,215,0.21377147237620236,80,29.86111111111111,23.72093023255814,8
7056.0,215,0.21497409242804935,80,29.86111111111111,23.72093023255814,8
7080.0,215,0.21520223588050175,80,29.86111111111111,23.72093023255814,8
7104.0,215,0.21460279297398815,80,29.86111111111111,23.72093023255814,8
7128.0,215,0.21331227807286365,80,29.86111111111111,23.72093023255814,8
7152.0,215,0.2147956182058814,96,29.86111111111111,23.72093023255814,8
7176.0,215,0.21396463503335222,96,29.86111111111111,23.72093023255814,8
7200.0,215,0.21528609953180258,96,29.86111111111111,23.72093023255814,8
7224.0,215,0.21526776861689406,96,29.86111111111111,23.72093023255814,8
7248.0,215,0.21458656058508524,96,29.86111111111111,23.72093023255814,8
7272.0,215,0.21492854096099276,96,29.86111111111111,23.72093023255814,8
7296.0,215,0.21441176651207905,96,29.86111111111111,23.72093023255814,8
7320.0,215,0.21448255199888452,96,29.86111111111111,23.72093023255814,8
7344.0,215,0.2152121195402516,96,29.86111111111111,23.72093023255814,8
7368.0,215,0.21526774371806442,96,29.86111111111111,23.72093023255814,8
7392.0,215,0.21632430296646127,96,29.86111111111111,23.72093023255814,8
7416.0,215,0.21380376684320185,96,29.86111111111111,23.72093023255814,8
7440.0,215,0.21606890406455942,96,29.86111111111111,23.72093023255814,8
7464.0,215,0.21625266614604352,96,29.86111111111111,23.72093023255814,8
7488.0,215,0.21512951867811778,96,29.86111111111111,23.72093023255814,8
7512.0,215,0.2144506263607327,96,29.86111111111111,23.72093023255814,8
7536.0,215,0.21437592381559473,96,29.86111111111111,23.72093023255814,8
7560.0,215,0.21623262027618448,96,29.86111111111111,23.72093023255814,8
7584.0,215,0.21540813128343503,96,29.86111111111111,23.72093023255814,8
7608.0,215,0.2154064697744138,96,29.86111111111111,23.72093023255814,8
7632.0,215,0.21461942906800238,96,29.86111111111111,23.72093023255814,8
7656.0,215,0.2149264852983224,96,29.86111111111111,23.72093023255814,8
7680.0,215,0.21529404955517284,96,29.86111111111111,23.72093023255814,8
7704.0,215,0.21593286735364783,98,29.86111111111111,23.72093023255814,8
7728.0,215,0.21530887732739531,98,29.86111111111111,23.72093023255814,8
7752.0,215,0.21547047733336266,98,29.86111111111111,23.72093023255814,8
7776.0,215,0.21326947710584132,110,29.86111111111111,23.72093023255814,8
7800.0,215,0.21509827526574563,110,29.86111111111111,23.72093023255814,8
7824.0,215,0.21405744796956533,146,29.86111111111111,23.72093023255814,8
7848.0,215,0.21386575372788338,149,29.86111111111111,23.72093023255814,8
7872.0,215,0.2149975737803712,151,29.86111111111111,23.72093023255814,8
7896.0,215,0.2157289247485521,161,29.86111111111111,23.72093023255814,8
7920.0,215,0.21586834758202167,163,29.86111111111111,23.72093023255814,8
7944.0,215,0.2150882579820795,163,29.86111111111111,23.72093023255814,8
7968.0,215,0.2149207842987803,163,29.86111111111111,23.72093023255814,8
7992.0,215,0.21503974167633236,163,29.86111111111111,23.72093023255814,8
8016.0,215,0.21564003027205633,163,29.86111111111111,23.72093023255814,8
8040.0,215,0.21564265793435797,167,29.86111111111111,23.72093023255814,8
8064.0,215,0.214349143416532,167,29.86111111111111,23.72093023255814,8
8088.0,215,0.21546614365081448,167,29.86111111111111,23.72093023255814,8
8112.0,215,0.21530877754492356,167,29.86111111111111,23.72093023255814,8
8136.0,215,0.2156028301198146,167,29.86111111111111,23.72093023255814,8
8160.0,215,0.21402982481200833,167,29.86111111111111,23.72093023255814,8
8184.0,215,0.21564459970618946,167,29.86111111111111,23.72093023255814,8
8208.0,215,0.2149457123247653,167,29.86111111111111,23.72093023255814,8
8232.0,215,0.21546910865789945,167,29.86111111111111,23.72093023255814,8
8256.0,215,0.21453201627678412,167,29.86111111111111,23.72093023255814,8
8280.0,215,0.21474723342989482,167,29.86111111111111,23.72093023255814,8
8304.0,215,0.21545662618737815,167,29.86111111111111,23.72093023255814,8
8328.0,215,0.2152926045003132,167,29.86111111111111,23.72093023255814,8
8352.0,215,0.21518707888121627,167,29.86111111111111,23.72093023255814,8
8376.0,215,0.21505456004820028,167,29.86111111111111,23.72093023255814,8
8400.0,215,0.2156644034193777,167,29.86111111111111,23.72093023255814,8
8424.0,215,0.21624039801821296,167,29.86111111111111,23.72093023255814,8
8448.0,215,0.21594198704303788,167,29.86111111111111,23.72093023255814,8
8472.0,215,0.21495802231577563,167,29.86111111111111,23.72093023255814,8
8496.0,215,0.2133777030862264,167,29.86111111111111,23.72093023255814,8
8520.0,215,0.21560580435867616,183,29.86111111111111,23.72093023255814,8
8544.0,215,0.21462673577656588,183,29.86111111111111,23.72093023255814,8
8568.0,215,0.21489783541232618,183,29.86111111111111,23.72093023255814,8
8592.0,215,0.21498782527248886,183,29.86111111111111,23.72093023255814,8
8616.0,215,0.21531260702132046,183,29.86111111111111,23.72093023255814,8
8640.0,215,0.21438598425131797,183,29.86111111111111,23.72093023255814,8
8664.0,215,0.21491806986831746,183,29.86111111111111,23.72093023255814,8
8688.0,215,0.2129517125871383,183,29.86111111111111,23.72093023255814,8
8712.0,215,0.21410380088703151,183,29.86111111111111,23.72093023255814,8
8736.0,215,0.21485720859481658,183,29.86111111111111,23.72093023255814,8
8760.0,215,0.21417074259293822,183,29.86111111111111,23.72093023255814,8
8784.0,215,0.2146747773703245,183,29.86111111111111,23.72093023255814,8
8808.0,215,0.21595484546795538,183,29.86111111111111,23.72093023255814,8
8832.0,215,0.2151212195367255,183,29.86111111111111,23.72093023255814,8
8856.0,215,0.21535806891063208,183,29.86111111111111,23.72093023255814,8
8880.0,215,0.21539472381624133,183,29.86111111111111,23.72093023255814,8
8904.0,215,0.21449324459120778,183,29.86111111111111,23.72093023255814,8
8928.0,215,0.2150581502132286,183,29.86111111111111,23.72093023255814,8
8952.0,215,0.21472001758585849,183,29.86111111111111,23.72093023255814,8
8976.0,215,0.215536653016026,183,29.86111111111111,23.72093023255814,8
9000.0,215,0.21517505754274943,183,29.86111111111111,23.72093023255814,8
9024.0,215,0.21504688596113475,183,29.86111111111111,23.72093023255814,8
9048.0,215,0.21441184277402867,183,29.86111111111111,23.72093023255814,8
9072.0,215,0.2154519727780825,183,29.86111111111111,23.72093023255814,8
9096.0,215,0.21484459001242268,183,29.86111111111111,23.72093023255814,8
9120.0,215,0.21506988172428562,183,29.86111111111111,23.72093023255814,8
9144.0,215,0.2158442051891165,183,29.86111111111111,23.72093023255814,8
9168.0,215,0.21432019840290623,183,29.86111111111111,23.72093023255814,8
9192.0,215,0.21378172784127095,183,29.86111111111111,23.72093023255814,8
9216.0,215,0.2150748716441029,183,29.86111111111111,23.72093023255814,8
9240.0,215,0.21611245426008957,183,29.86111111111111,23.72093023255814,8
9264.0,215,0.2163702490034859,183,29.86111111111111,23.72093023255814,8
